country_name,country_code,indicator_code,indicator_label,respondent_type,value_pct,global_avg_pct,page_number,extraction_note
Luxembourg,LU,talent_second_job,Talent taking on or looking for a second job,talent,83.0,40.0,53,
Luxembourg,LU,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,83.0,72.0,53,
Luxembourg,LU,talent_trust_colleagues,Talent trust their colleagues,talent,88.0,76.0,53,
Luxembourg,LU,talent_trust_leadership,Talent trust the leadership of their company,talent,83.0,72.0,53,
Luxembourg,LU,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,54.0,41.0,53,
Luxembourg,LU,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,57.0,38.0,53,
Luxembourg,LU,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,53,not in RM
Luxembourg,LU,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,,46.0,53,not in RM
Malaysia,MY,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,55.0,68.0,54,
Malaysia,MY,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,40.0,54.0,54,
Malaysia,MY,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,75.0,72.0,54,
Malaysia,MY,employer_confident_growth,Employers confident of growing next year,employer,95.0,95.0,54,
Malaysia,MY,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,95.0,95.0,54,
Malaysia,MY,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,70.0,81.0,54,
Malaysia,MY,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,100.0,90.0,54,
Malaysia,MY,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,75.0,47.0,54,
Malaysia,MY,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,54,not in RM
Malaysia,MY,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,82.0,62.0,54,
Malaysia,MY,talent_confident_use_technology,Talent feel confident using latest technology,talent,84.0,69.0,54,
Malaysia,MY,talent_job_security_retention,Job security as reason for staying in current role,talent,12.0,23.0,54,
Malaysia,MY,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,25.0,25.0,54,
Malaysia,MY,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,80.0,71.0,54,
Malaysia,MY,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,89.0,78.0,54,
Malaysia,MY,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,25.0,43.0,54,
Malaysia,MY,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,47.0,43.0,54,
Malaysia,MY,talent_optimism,Talent share optimism about business outlook,talent,68.0,51.0,54,
Malaysia,MY,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,89.0,81.0,54,
Malaysia,MY,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,29.0,23.0,54,
Malaysia,MY,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,47.0,39.0,54,
Malaysia,MY,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,75.0,74.0,54,
Malaysia,MY,talent_second_job,Talent taking on or looking for a second job,talent,79.0,40.0,54,
Malaysia,MY,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,79.0,72.0,54,
Malaysia,MY,talent_trust_colleagues,Talent trust their colleagues,talent,85.0,76.0,54,
Malaysia,MY,talent_trust_leadership,Talent trust the leadership of their company,talent,84.0,72.0,54,
Malaysia,MY,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,48.0,41.0,54,
Malaysia,MY,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,44.0,38.0,54,
Malaysia,MY,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,54,not in RM — pay is primary attraction driver for this country
Malaysia,MY,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,49.0,46.0,54,
Mexico,MX,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,38.0,68.0,55,
Mexico,MX,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,35.0,54.0,55,
Mexico,MX,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,83.0,72.0,55,
Mexico,MX,employer_confident_growth,Employers confident of growing next year,employer,78.0,95.0,55,
Mexico,MX,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,90.0,95.0,55,
Mexico,MX,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,73.0,81.0,55,
Mexico,MX,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,90.0,90.0,55,
Mexico,MX,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,80.0,47.0,55,
Mexico,MX,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,55,not in RM
Mexico,MX,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,70.0,62.0,55,
Mexico,MX,talent_confident_use_technology,Talent feel confident using latest technology,talent,74.0,69.0,55,
Mexico,MX,talent_job_security_retention,Job security as reason for staying in current role,talent,12.0,23.0,55,
Mexico,MX,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,24.0,25.0,55,
Mexico,MX,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,72.0,71.0,55,
Mexico,MX,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,81.0,78.0,55,
Mexico,MX,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,24.0,43.0,55,
Mexico,MX,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,41.0,43.0,55,
Mexico,MX,talent_optimism,Talent share optimism about business outlook,talent,61.0,51.0,55,
Mexico,MX,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,88.0,81.0,55,
Mexico,MX,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,31.0,23.0,55,
Mexico,MX,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,41.0,39.0,55,
Mexico,MX,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,80.0,74.0,55,
Mexico,MX,talent_second_job,Talent taking on or looking for a second job,talent,72.0,40.0,55,
Mexico,MX,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,72.0,72.0,55,
Mexico,MX,talent_trust_colleagues,Talent trust their colleagues,talent,72.0,76.0,55,
Mexico,MX,talent_trust_leadership,Talent trust the leadership of their company,talent,71.0,72.0,55,
Mexico,MX,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,50.0,41.0,55,
Mexico,MX,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,41.0,38.0,55,
Mexico,MX,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,55,not in RM — pay is primary attraction driver for this country
Mexico,MX,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,45.0,46.0,55,
Netherlands,NL,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,70.0,68.0,56,
Netherlands,NL,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,70.0,54.0,56,
Netherlands,NL,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,68.0,72.0,56,
Netherlands,NL,employer_confident_growth,Employers confident of growing next year,employer,96.0,95.0,56,
Netherlands,NL,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,100.0,95.0,56,
Netherlands,NL,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,84.0,81.0,56,
Netherlands,NL,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,88.0,90.0,56,
Netherlands,NL,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,79.0,47.0,56,
Netherlands,NL,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,56,not in RM
Netherlands,NL,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,53.0,62.0,56,
Netherlands,NL,talent_confident_use_technology,Talent feel confident using latest technology,talent,63.0,69.0,56,
Netherlands,NL,talent_job_security_retention,Job security as reason for staying in current role,talent,27.0,23.0,56,
Netherlands,NL,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,19.0,25.0,56,
Netherlands,NL,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,75.0,71.0,56,
Netherlands,NL,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,77.0,78.0,56,
Netherlands,NL,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,44.0,43.0,56,
Netherlands,NL,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,43.0,43.0,56,
Netherlands,NL,talent_optimism,Talent share optimism about business outlook,talent,47.0,51.0,56,
Netherlands,NL,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,,81.0,56,not in RM — WLB is primary attraction driver for this country
Netherlands,NL,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,14.0,23.0,56,
Netherlands,NL,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,37.0,39.0,56,
Netherlands,NL,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,79.0,74.0,56,
Netherlands,NL,talent_second_job,Talent taking on or looking for a second job,talent,67.0,40.0,56,
Netherlands,NL,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,67.0,72.0,56,
Netherlands,NL,talent_trust_colleagues,Talent trust their colleagues,talent,80.0,76.0,56,
Netherlands,NL,talent_trust_leadership,Talent trust the leadership of their company,talent,73.0,72.0,56,
Netherlands,NL,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,30.0,41.0,56,
Netherlands,NL,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,34.0,38.0,56,
Netherlands,NL,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,56,not in RM
Netherlands,NL,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,,46.0,56,not in RM
New Zealand,NZ,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,60.0,68.0,57,
New Zealand,NZ,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,55.0,54.0,57,
New Zealand,NZ,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,50.0,72.0,57,
New Zealand,NZ,employer_confident_growth,Employers confident of growing next year,employer,100.0,95.0,57,
New Zealand,NZ,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,100.0,95.0,57,
New Zealand,NZ,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,80.0,81.0,57,
New Zealand,NZ,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,100.0,90.0,57,
New Zealand,NZ,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,78.0,47.0,57,
New Zealand,NZ,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,57,not in RM
New Zealand,NZ,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,59.0,62.0,57,
New Zealand,NZ,talent_confident_use_technology,Talent feel confident using latest technology,talent,68.0,69.0,57,
New Zealand,NZ,talent_job_security_retention,Job security as reason for staying in current role,talent,22.0,23.0,57,
New Zealand,NZ,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,19.0,25.0,57,
New Zealand,NZ,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,80.0,71.0,57,
New Zealand,NZ,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,81.0,78.0,57,
New Zealand,NZ,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,19.0,43.0,57,
New Zealand,NZ,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,44.0,43.0,57,
New Zealand,NZ,talent_optimism,Talent share optimism about business outlook,talent,53.0,51.0,57,
New Zealand,NZ,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,87.0,81.0,57,
New Zealand,NZ,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,22.0,23.0,57,
New Zealand,NZ,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,32.0,39.0,57,
New Zealand,NZ,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,78.0,74.0,57,
New Zealand,NZ,talent_second_job,Talent taking on or looking for a second job,talent,82.0,40.0,57,
New Zealand,NZ,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,82.0,72.0,57,
New Zealand,NZ,talent_trust_colleagues,Talent trust their colleagues,talent,83.0,76.0,57,
New Zealand,NZ,talent_trust_leadership,Talent trust the leadership of their company,talent,78.0,72.0,57,
New Zealand,NZ,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,41.0,41.0,57,
New Zealand,NZ,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,44.0,38.0,57,
New Zealand,NZ,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,57,not in RM — pay is primary attraction driver for this country
New Zealand,NZ,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,47.0,46.0,57,
Norway,NO,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,40.0,68.0,58,
Norway,NO,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,51.0,54.0,58,
Norway,NO,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,94.0,72.0,58,
Norway,NO,employer_confident_growth,Employers confident of growing next year,employer,91.0,95.0,58,
Norway,NO,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,86.0,95.0,58,
Norway,NO,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,69.0,81.0,58,
Norway,NO,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,77.0,90.0,58,
Norway,NO,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,77.0,47.0,58,
Norway,NO,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,58,not in RM
Norway,NO,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,67.0,62.0,58,
Norway,NO,talent_confident_use_technology,Talent feel confident using latest technology,talent,74.0,69.0,58,
Norway,NO,talent_job_security_retention,Job security as reason for staying in current role,talent,24.0,23.0,58,
Norway,NO,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,27.0,25.0,58,
Norway,NO,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,79.0,71.0,58,
Norway,NO,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,82.0,78.0,58,
Norway,NO,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,27.0,43.0,58,
Norway,NO,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,50.0,43.0,58,
Norway,NO,talent_optimism,Talent share optimism about business outlook,talent,58.0,51.0,58,
Norway,NO,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,85.0,81.0,58,
Norway,NO,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,21.0,23.0,58,
Norway,NO,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,43.0,39.0,58,
Norway,NO,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,77.0,74.0,58,
Norway,NO,talent_second_job,Talent taking on or looking for a second job,talent,76.0,40.0,58,
Norway,NO,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,76.0,72.0,58,
Norway,NO,talent_trust_colleagues,Talent trust their colleagues,talent,85.0,76.0,58,
Norway,NO,talent_trust_leadership,Talent trust the leadership of their company,talent,80.0,72.0,58,
Norway,NO,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,40.0,41.0,58,
Norway,NO,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,45.0,38.0,58,
Norway,NO,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,58,not in RM — pay is primary attraction driver for this country
Norway,NO,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,45.0,46.0,58,
Poland,PL,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,30.0,68.0,59,
Poland,PL,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,32.0,54.0,59,
Poland,PL,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,82.0,72.0,59,
Poland,PL,employer_confident_growth,Employers confident of growing next year,employer,70.0,95.0,59,
Poland,PL,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,72.0,95.0,59,
Poland,PL,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,62.0,81.0,59,
Poland,PL,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,68.0,90.0,59,
Poland,PL,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,77.0,47.0,59,
Poland,PL,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,60.0,52.0,59,
Poland,PL,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,64.0,62.0,59,
Poland,PL,talent_confident_use_technology,Talent feel confident using latest technology,talent,76.0,69.0,59,
Poland,PL,talent_job_security_retention,Job security as reason for staying in current role,talent,19.0,23.0,59,
Poland,PL,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,34.0,25.0,59,
Poland,PL,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,72.0,71.0,59,
Poland,PL,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,81.0,78.0,59,
Poland,PL,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,34.0,43.0,59,
Poland,PL,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,49.0,43.0,59,
Poland,PL,talent_optimism,Talent share optimism about business outlook,talent,58.0,51.0,59,
Poland,PL,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,85.0,81.0,59,
Poland,PL,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,21.0,23.0,59,
Poland,PL,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,39.0,39.0,59,
Poland,PL,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,77.0,74.0,59,
Poland,PL,talent_second_job,Talent taking on or looking for a second job,talent,69.0,40.0,59,
Poland,PL,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,69.0,72.0,59,
Poland,PL,talent_trust_colleagues,Talent trust their colleagues,talent,75.0,76.0,59,
Poland,PL,talent_trust_leadership,Talent trust the leadership of their company,talent,73.0,72.0,59,
Poland,PL,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,45.0,41.0,59,
Poland,PL,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,47.0,38.0,59,
Poland,PL,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,59,not in RM — pay is primary attraction driver for this country
Poland,PL,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,51.0,46.0,59,
Portugal,PT,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,65.0,68.0,60,
Portugal,PT,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,70.0,54.0,60,
Portugal,PT,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,80.0,72.0,60,
Portugal,PT,employer_confident_growth,Employers confident of growing next year,employer,100.0,95.0,60,
Portugal,PT,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,100.0,95.0,60,
Portugal,PT,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,90.0,81.0,60,
Portugal,PT,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,80.0,90.0,60,
Portugal,PT,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,78.0,47.0,60,
Portugal,PT,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,60,not in RM
Portugal,PT,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,60.0,62.0,60,
Portugal,PT,talent_confident_use_technology,Talent feel confident using latest technology,talent,72.0,69.0,60,
Portugal,PT,talent_job_security_retention,Job security as reason for staying in current role,talent,22.0,23.0,60,
Portugal,PT,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,22.0,25.0,60,
Portugal,PT,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,60.0,71.0,60,
Portugal,PT,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,84.0,78.0,60,
Portugal,PT,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,22.0,43.0,60,
Portugal,PT,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,42.0,43.0,60,
Portugal,PT,talent_optimism,Talent share optimism about business outlook,talent,46.0,51.0,60,
Portugal,PT,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,87.0,81.0,60,
Portugal,PT,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,23.0,23.0,60,
Portugal,PT,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,38.0,39.0,60,
Portugal,PT,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,78.0,74.0,60,
Portugal,PT,talent_second_job,Talent taking on or looking for a second job,talent,65.0,40.0,60,
Portugal,PT,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,65.0,72.0,60,
Portugal,PT,talent_trust_colleagues,Talent trust their colleagues,talent,73.0,76.0,60,
Portugal,PT,talent_trust_leadership,Talent trust the leadership of their company,talent,67.0,72.0,60,
Portugal,PT,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,39.0,41.0,60,
Portugal,PT,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,27.0,38.0,60,
Portugal,PT,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,60,not in RM — pay is primary attraction driver for this country
Portugal,PT,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,51.0,46.0,60,
Romania,RO,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,70.0,68.0,61,
Romania,RO,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,70.0,54.0,61,
Romania,RO,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,75.0,72.0,61,
Romania,RO,employer_confident_growth,Employers confident of growing next year,employer,100.0,95.0,61,
Romania,RO,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,100.0,95.0,61,
Romania,RO,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,80.0,81.0,61,
Romania,RO,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,100.0,90.0,61,
Romania,RO,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,77.0,47.0,61,
Romania,RO,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,48.0,52.0,61,
Romania,RO,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,60.0,62.0,61,
Romania,RO,talent_confident_use_technology,Talent feel confident using latest technology,talent,72.0,69.0,61,
Romania,RO,talent_job_security_retention,Job security as reason for staying in current role,talent,17.0,23.0,61,
Romania,RO,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,30.0,25.0,61,
Romania,RO,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,66.0,71.0,61,
Romania,RO,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,84.0,78.0,61,
Romania,RO,talent_no_hours_flexibility,Talent would not accept a role without working hours flexibility,talent,30.0,43.0,61,
Romania,RO,talent_no_location_flexibility,Talent would not accept a new job without work location flexibility,talent,40.0,43.0,61,
Romania,RO,talent_optimism,Talent share optimism about business outlook,talent,47.0,51.0,61,
Romania,RO,talent_pay_attracts,Pay attracts talent (primary attraction driver),talent,82.0,81.0,61,
Romania,RO,talent_pay_retention_reason,Pay/benefits as reason for staying in current role,talent,30.0,23.0,61,
Romania,RO,talent_quit_personal_life,Talent quit jobs that didn't fit their personal lives,talent,43.0,39.0,61,
Romania,RO,talent_rely_different_generations,Talent rely on people from different generations to broaden perspectives,talent,77.0,74.0,61,
Romania,RO,talent_second_job,Talent taking on or looking for a second job,talent,68.0,40.0,61,
Romania,RO,talent_strong_manager_relationship,Talent say they have a strong relationship with their manager,talent,68.0,72.0,61,
Romania,RO,talent_trust_colleagues,Talent trust their colleagues,talent,74.0,76.0,61,
Romania,RO,talent_trust_leadership,Talent trust the leadership of their company,talent,71.0,72.0,61,
Romania,RO,talent_want_linear_career,"Talent want to follow a traditional, linear career path",talent,42.0,41.0,61,
Romania,RO,talent_want_portfolio_career,Talent want to have a portfolio career (switching sectors and jobs),talent,37.0,38.0,61,
Romania,RO,talent_wlb_attracts,"Work-life balance attracts talent (primary attraction driver, NL/LU/TR only)",talent,,78.0,61,not in RM — pay is primary attraction driver for this country
Romania,RO,talent_wlb_main_retention_reason,Work-life balance is main reason for staying in current role,talent,48.0,46.0,61,
Singapore,SG,employer_ai_high_proportion_tasks,Employers estimate AI will impact high proportion of tasks (50-100%),employer,56.0,68.0,62,
Singapore,SG,employer_ai_improves_productivity,Employers feel AI helps improve productivity,employer,46.0,54.0,62,
Singapore,SG,employer_autonomy_engagement,"Employers agree greater autonomy leads to higher engagement, productivity and retention",employer,92.0,72.0,62,
Singapore,SG,employer_confident_growth,Employers confident of growing next year,employer,98.0,95.0,62,
Singapore,SG,employer_generational_diversity_productivity,Employers highlight generational diversity as a productivity lever,employer,98.0,95.0,62,
Singapore,SG,employer_remote_collaboration_challenging,Employers say remote/hybrid work has made collaboration more challenging,employer,88.0,81.0,62,
Singapore,SG,employer_want_improve_collaboration,Employers want management to spend more time improving team collaboration,employer,46.0,90.0,62,
Singapore,SG,talent_ai_benefits_company_more,"Talent believe AI adoption will mainly benefit companies, not them",talent,79.0,47.0,62,
Singapore,SG,talent_ai_high_proportion_tasks,Talent agree AI will impact high proportion of tasks (50-100%),talent,,52.0,62,not in RM
Singapore,SG,talent_ai_improves_productivity,Talent feel AI helps improve productivity,talent,81.0,62.0,62,
Singapore,SG,talent_confident_use_technology,Talent feel confident using latest technology,talent,74.0,69.0,62,
Singapore,SG,talent_job_security_retention,Job security as reason for staying in current role,talent,21.0,23.0,62,
Singapore,SG,talent_left_lack_independence,Talent left because they weren't given enough independence,talent,23.0,25.0,62,
Singapore,SG,talent_manager_best_interests,Talent believe their manager has their best interests in mind,talent,75.0,71.0,62,
Singapore,SG,talent_multigenerational_more_productive,Talent believe they are more productive when collaborating across generations,talent,83.0,78.0,62,
